,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
players,Joe,O'Niel,C,37,211,229,-1,63,1.06,1.65,0.677,7.87,0.51,0.05,0.1,2.39,35,7.77,18,0.9,75,60,0.4,2.13,56,,,,
players,Kerbal,Papanikolaou,SF,25,204.1,224,-1,54,0.79,1.14,0.74,2.87,0.456,2.65,0.259,2,32,5.89,31,1.58,44,65,1.3,0.64,55,,,,
players,Roger,Lewis,SF,36,210,235,-1,50,1.28,1.54,0.768,6.02,0.458,2.69,0.35,1.41,30,4.29,68,1.16,40,40,0.93,0.47,65,,,,
players,Barry,James,C,30,208.5,235,-1,59,0.72,2.87,0.729,4.69,0.463,0.43,0.1,2.26,15,4.97,7,0.92,71,60,0.46,1.94,40,,,,
players,Carl,Copeland,SF,32,203.8,230,-1,53,1.52,1.53,0.833,6.77,0.432,5.15,0.338,1.23,1,3.92,65,5.24,65,65,1.34,0.53,41,,,,
players,Harry,Turkoglu,SF,37,210.3,220,-1,57,2.4,2.47,0.835,7.82,0.481,2.14,0.337,0.46,34,4.45,75,1.71,61,61,0.47,0.23,67,,,,
players,Ramon,Hollins,PF,32,213,254,-1,41,1.61,4.61,0.6,4.7,0.5,0.08,0.1,1.55,19,4.63,36,0.6,50,53,0.4,1.01,70,,,,
players,Garry,Davis,C,30,207.6,289,-1,68,1.94,3.54,0.683,11.02,0.429,0.3,0.143,2.99,1,9.09,30,1.03,80,64,0.91,0.39,29,,,,
players,Carlos,Boozer,PF,34,206.5,258,-1,64,1.54,2.13,0.693,9.22,0.533,0.02,0.1,1.57,37,7.26,28,1.95,65,60,0.86,0.41,36,,,,
players,Steve,Nash,PG,41,190,171,-1,58,2.16,2.19,0.894,5.38,0.553,2.04,0.407,0.57,54,2.87,81,8.99,86,60,0.57,0.1,52,HF,,,
players,Exavier,Henry,SG,28,199.2,197,-1,60,1.26,3.39,0.612,7.75,0.45,0.68,0.331,1.44,48,4.31,55,1.44,65,64,1.08,0.68,39,,,,
players,Nigel,Calathes,SG,27,199.4,213,-1,57,1.98,7.14,0.696,4.61,0.415,2.53,0.326,0.23,26,2.61,57,1.32,70,60,0.53,0.53,71,,,,
players,Danny,Granger,SF,33,208.2,224,-1,60,1.63,4.25,0.873,6.32,0.447,3.99,0.357,0.42,38,4.53,71,1.63,70,55,0.91,0.39,31,,,,
players,Kenyon,Martin,PF,39,204.5,255,-1,59,0.74,1.46,0.75,6.56,0.56,0.11,0.048,2.6,28,7.43,35,1.35,45,60,0.68,1.72,9,,,,
players,Nate,Wolters,PG,26,186.4,175,-1,55,1.82,1.35,0.754,7.01,0.407,2.8,0.24,0.43,24,3.53,60,4.82,65,70,0.84,0.16,71,,,,
players,Rod,Hummel,SF,27,205.2,220,-1,56,0.96,2.47,0.735,7.82,0.453,2.81,0.265,0.86,20,4.21,60,2.35,36,64,0.36,0.44,70,,,,
players,John,Fredette,SG,27,188.8,195,-1,59,1.79,1.28,0.833,4.48,0.425,5.24,0.361,0.65,59,1.96,56,2.93,90,66,0.82,0.16,79,,,,
players,Grant,Stiemsma,C,29,212.5,283,-1,67,0.66,1.63,0.707,4.78,0.55,0.04,0.1,2.34,15,7.01,10,1.09,60,60,1.26,2.17,38,,,,
players,Andre,Bargnani,C,30,214.6,250,-1,55,1.99,5.06,0.873,8.46,0.474,2.49,0.315,1.18,30,4.98,72,1.09,59,65,0.54,0.88,48,,,,
players,Perry,Jones,SF,24,213.2,235,-1,52,1.79,3.75,0.7,7.24,0.513,1.37,0.25,1.54,34,4.62,45,3.74,60,69,0.62,0.62,80,,,,
players,Luke,Ridnour,PG,35,188.1,175,-1,64,1.46,2.05,0.891,6.04,0.485,2.15,0.322,0.55,40,2.47,71,6.04,65,63,1.01,0.27,76,,,,
players,Branson,Gordon,SG,33,192.9,205,-1,64,2.13,2.94,0.86,8.28,0.446,3.18,0.429,0.56,27,2.58,80,2.82,75,65,0.79,0.22,80,,,,
players,Jonas,Maxiell,PF,32,206.5,256,-1,30,1.48,2.19,0.547,8.72,0.501,0.04,0.1,2.29,32,6.86,25,0.81,60,70,0.67,1.08,82,,,,
players,Tony,Wroten,PG,23,198.2,205,-1,55,2.4,1.06,0.727,8.59,0.468,2.39,0.343,0.65,32,3.6,61,4.88,50,68,1.01,0.24,61,,,,
players,JJ,Richardson,SG,35,199.2,225,-1,74,1.16,3.31,0.784,6.05,0.442,5.25,0.387,0.91,47,4.77,50,3.06,70,61,1,0.38,24,,,,
players,Emily,Okafor,C,35,211,258,-1,79,1.46,2.85,0.514,8.26,0.533,0.04,0.1,2.4,30,8.23,18,0.94,65,50,0.63,1.04,28,,,,
players,Dominic,Wright,SF,30,206.2,205,-1,58,1.01,1.8,0.816,4.29,0.5,5.36,0.36,1.12,18,5.15,66,1.68,65,60,1.12,0.45,41,,,,
players,Jeremy,Freeland,PF,29,212.1,255,-1,58,2.28,1.66,0.681,8.99,0.438,0.67,0.16,1.31,1,5.48,41,4.36,60,68,0.66,1.27,62,,,,
players,Darrick,Stockton,PG,24,182.4,165,-1,39,2.14,2.47,0.835,5.65,0.488,2.48,0.327,0.46,6,2.17,58,6.11,57,69,0.95,0.23,47,,,,
players,Luke,Fields,SG,27,200.8,215,-1,10,1.37,2.19,0.562,6.25,0.523,1.93,0.315,1.47,1,4.42,61,3.29,70,66,1.26,0.32,84,,,,
players,Darren,Buycks,SG,24,187,200,-1,42,1.5,1.68,0.75,7.24,0.42,2.21,0.291,0.82,31,2.49,50,4.1,40,64,0.93,0.16,66,,,,
players,Andrew,Biedrins,C,32,218.2,317,-1,63,0.97,0.37,0.4,2.64,0.609,0.04,0.1,2.38,10,7.16,13,0.58,65,45,0.97,2.13,39,,,,
players,Jamal,Tinsley,PG,36,187,198,-1,64,1.56,1.02,0.765,6.25,0.452,2.22,0.32,0.89,49,2.67,75,7.33,55,55,1.11,0.44,26,CG,,,
players,Will,Bynum,PG,33,183.9,184,-1,51,3.19,3.78,0.766,9.75,0.435,1.71,0.29,1.13,34,3.4,62,3.83,70,63,1.28,0.21,48,,,,
players,JaVale,Vesely,SF,27,206.2,225,-1,21,1.76,1.75,0.532,6.11,0.539,0.03,0.2,0.91,21,4.3,67,1.28,60,64,1.12,0.96,72,,,,
players,Diamond,Stone,C,19,215,255,-1,49,1.27,2.33,0.757,8.67,0.53,0.07,0.204,1.1,4,4.43,32,0.52,56,50.6,0.43,1.22,34,,,,
players,Daniel,Hamilton,SF,21,205.4,200,-1,28.3,2.42,1.5,0.856,7.5,0.424,2.6,0.315,1.45,1,6.2,48,3.87,91,49,0.97,0.33,72,,,,
players,Isaia,Cordinier,SG,19,196.2,190,-1,70.3,2.48,2.33,0.669,7.67,0.47,2.13,0.357,0.4,2,2.1,48,3.26,96,69,1.71,0.29,59,,,,
players,Malik,Newman,PG,19,194.5,179,-1,57,2.8,1.58,0.691,7.17,0.381,3.67,0.362,0.25,4,1.98,72,1.92,43,29.4,0.39,0.1,90,,,,
players,Prince,Ibeh,C,22,212.3,260,-1,38.7,2.28,1.33,0.407,6.17,0.478,0.07,0.075,1.02,1,4.96,21,0.25,43,17.4,0.4,2.21,67,,,,
players,Damion,Lee,SF,23,200.2,210,-1,61.7,1.72,2.92,0.845,6.33,0.41,3.53,0.319,0.58,10,2.57,67,1.99,50,39,1.27,0.05,41,,,,
players,Robert,Carter,PF,22,205.4,247,-1,37.7,1.54,1.33,0.623,7.5,0.467,1.47,0.264,1,2,5.11,25,0.97,100,40.8,0.7,0.87,57,,,,
players,Ben,Bentil,PF,21,205.9,235,-1,44,1.93,5.08,0.781,6.67,0.464,1.73,0.294,0.67,14,5.79,9,0.97,42,80.6,0.88,0.89,55,,,,
players,Petr,Cornelie,PF,21,212.7,220,-1,52.7,1.13,1.33,0.714,7.33,0.437,1.93,0.384,1,10,4.26,32,0.48,62,47.2,0.26,0.6,78,,,,
players,Andrey,Desyatnikov,C,22,220.4,225,-1,33,1.63,2.08,0.376,7.83,0.465,0.07,0.161,0.9,7,5.38,18,0.87,48,26,0.33,0.95,54,,,,
players,Anthony,Barber,PG,22,190,185,-1,35,2.57,3,0.856,11.5,0.439,2.2,0.344,0.23,12,3.26,92,3.83,46,76.6,0.51,0.08,64,,,,
players,Perry,Ellis,SF,22,204.2,222,-1,57.7,1.52,3.08,0.779,10,0.487,1.13,0.388,0.83,12,4.5,35,1.22,49,11.4,0.46,0.51,65,,,,
players,Anthony,Bennett,PF,24,205,245,-1,45,1.4,2.27,0.766,8.91,0.442,1.56,0.24,1.43,41,6.04,22,1.73,70,54,0.57,0.78,38,,,,
players,Donald,Sloan,PG,29,191.1,198,-1,59,1.76,2.3,0.75,6.11,0.463,2.16,0.384,0.41,19,3.51,72,5.95,70,58,0.68,0.14,80,,,,
players,Luis,Scola,PF,36,206,240,-1,77,1.22,1.49,0.726,7.78,0.448,2.05,0.399,1.39,50,5.12,54,1.22,75,62,0.87,0.6,65,,,,
players,Greivis,Vasquez,PG,30,198.3,200,-1,70,2.44,1.58,0.846,5.4,0.429,4.59,0.247,0.29,33,2.58,80,5.73,80,66,0.57,0,72,,,,
players,Ray,McCollum,PG,25,190.6,190,-1,50,1.74,0.67,0.6,7.97,0.34,3.48,0.385,0.27,27,1.87,75,3.61,55,55,0.94,0.4,59,,,,
players,Tyler,Hansbrough,PF,31,206.5,250,-1,76,0.95,4.73,0.585,4.95,0.467,0.32,0.205,2.84,9,3.47,52,0.63,80,55,0.95,0.63,57,,,,
players,Kirk,Hinrich,PG,36,195.2,187,-1,72,1,1.1,0.77,3.08,0.46,2.01,0.334,0.33,18,3.68,60,4.69,65,52,0.67,0.33,65,,,,
players,Anderson,Varejo,C,34,213,267,-1,73,0.89,3.84,0.682,6.5,0.489,0.07,0.095,1.77,55,5.02,32,2.07,80,65,0.59,0.59,60,,,,
players,Rodney,Stucky,SG,31,197.2,210,-1,61,1.73,3.6,0.829,8.73,0.468,1.87,0.241,0.4,40,3.2,71,3.2,75,64,0.93,0.13,68,,,,
players,Marcelo,Huertas,PG,33,201.1,200,-1,55,2.51,0.84,0.931,6,0.491,2.01,0.281,0.6,40,2.58,72,6.52,75,72,0.92,0.22,65,,,,
players,Jared,Cunningham,SG,25,195.1,195,-1,42,1.55,3.49,0.857,4.99,0.294,3.49,0.286,0.1,6,4.46,77,0.58,75,63,0.97,0,66,,,,
players,Steve,Novak,SF,34,206.5,208,-1,70,0.25,0.69,0.846,2.67,0.443,2.31,0.389,1.32,7,3.65,39,1.43,77,68,0.74,0.76,62,,,,
players,Hollis,Thompson,SF,26,205.2,204,-1,61,1.64,2.47,0.735,5.32,0.474,1.54,0.332,1.21,4,4.93,53,1.89,61,68,0.84,0.87,49,,,,
players,Terrence,Jones,SF,25,207.8,252,-1,54,1.6,3.19,0.664,6.85,0.491,1.82,0.316,1.36,19,3.2,55,1.11,32,66,0.56,1.03,44,,,,
players,Jordan,Farmar,PG,30,190,180,-1,52,1.86,0.99,0.86,5.81,0.489,4.44,0.356,0.37,39,2.23,60,4.21,75,64,1.61,0.25,64,,,,
players,Rade,Zagorac,SF,21,204.1,205,-1,49.7,2.84,2.83,0.856,5.83,0.471,1.93,0.283,0.77,3,4.19,54,2.78,50,43.2,1.42,0.4,63,,,,
players,Mo,Williams,PG,34,183,182,-1,66,2.16,1.54,0.905,8.91,0.469,3.86,0.353,0.15,25,2.47,70,3.7,80,67,0.46,0.15,83,EX,,,
players,Moses,Kingsley,C,22,210.5,230,-1,64,1.88,3.31,0.747,7.71,0.453,0.39,0.324,1.46,2,6,35,1.42,83,53,0.61,2.1,60,R,,,
players,Peter,Jok,SG,22,200.4,205,-1,54,2.48,3.83,0.91,7.5,0.432,5.07,0.362,1,21,4.44,71,2.48,88,27,1.07,0.13,84,R,,,
players,Marko,Guduric,SG,22,200.4,200,-1,61,1.99,3.33,0.83,5.83,0.466,2.6,0.362,0.5,2,2.16,61,2.2,74,44,1.01,0.24,72,R,,,
players,Trevon,Bluiett,SG,22,200.4,198,-1,65,2.07,3.76,0.758,5.66,0.459,6.07,0.358,1.08,6,4.42,73,2.13,51,53,0.88,0.15,83,R,,,
players,Kamari,Murphy,PF,22,205.5,220,-1,78,1.31,1.75,0.61,5.17,0.486,0.2,0.148,1.45,2,5.28,45,0.83,62,31,0.37,0.67,72,R,,,
players,Jules,Jackson,SF,22,204.1,201,-1,40,1.07,1.17,0.66,7.67,0.468,2,0.279,0.62,2,2.67,47,2.73,54,36.8,0.59,0.33,64,R,,,
players,Jaron,Blossomgame,SF,23,205.5,220,-1,73,1.68,3.28,0.714,6.94,0.499,1.76,0.255,1.18,18,4.87,52,1.52,92,53,0.81,0.8,52,R,,,
players,Nigel,Williams-Goss,PG,23,192.8,195,-1,52,2.17,4.54,0.895,5.82,0.489,2.13,0.353,0.85,1,3.58,70,4.3,96,85,1.5,0.1,64,R,,,
players,Isaiah,Hicks,SG,23,208,242,-1,61,1.68,2.17,0.797,8.4,0.601,0.08,0.253,1.13,4.5,4.54,27,1.42,97,47,0.41,0.71,63,R,,,
players,Anzejs,Pasecniks,C,22,218.2,220,-1,48,1.31,3.92,0.35,5.83,0.575,0.13,0.129,1.25,3,4.8,27,0.83,51,41,0.27,1.36,55,R,,,
players,Monte,Morris,PG,22,190.2,175,-1,30,1.18,2.83,0.802,5.32,0.458,3.18,0.359,0.87,7.5,3.05,64,6,83,78,1.15,0.25,63,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Rookies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Michael,Porter,SF,19,208.3,215,-3,61,2.45,2.83,0.836,11.33,0.505,2.53,0.35,1.67,60,5.75,52,1.86,68,81,0.97,0.48,72,USA,Missouri,Missouri,","
Rookies,Marvin,Bagley,PF,19,210.9,225,-3,64,2.95,2.41,0.656,12.5,0.478,1.86,0.216,1.97,58.5,5.99,45,1.04,70,74,0.57,1.52,74,USA,North Carolina,Duke,","
Rookies,DeAndre,Ayton,C,19,213.4,243,-3,60,1.8,3.5,0.806,9.5,0.498,1.8,0.235,1.97,57,6.35,37,1.86,60,61,0.75,1.15,57,USA,Arizona,Arizona,","
Rookies,Luka,Doncic,SG,18,200.7,220,-3,51,2.84,2.83,0.836,8,0.457,2.26,0.35,1.07,54,3.59,62,4.71,91,76,1.02,0.35,71,Slovenia,,Ljubljana,","
Rookies,Collin,Sexton,PG,19,188.5,185,-3,51,2.95,4.83,0.856,13.83,0.45,3.73,0.302,1.17,30.5,2.87,91,1.86,58,84,1.1,0.03,83,USA,Alabama,Alabama,","
Rookies,Wendell,Carter,C,19,208.3,260,-3,74,1.81,2.33,0.626,8.83,0.539,0.4,0.188,1.97,51,5.03,38,1.31,43,59,0.38,1.52,71,USA,North Carolina,Duke,","
Rookies,Robert,Williams,C,20,207.8,240,-3,83,1.75,2.17,0.592,7.33,0.512,0.6,0.123,2.02,49.5,5.54,32,1.42,65,73,0.6,2.2,60,USA,Texas,Texas A&M,","
Rookies,Kevin,Knox,SF,19,205.8,210,-3,54,2,2.83,0.706,10.83,0.471,1.93,0.245,1.42,48,4.91,71,1.77,50,66,0.81,0.67,68,USA,Kentucky,Kentucky,","
Rookies,Mohamed,Bamba,C,19,213.4,215,-3,77,1.7,2.83,0.676,5.83,0.533,0.33,0.197,2.02,55.5,5.27,41,0.67,56,64,0.46,1.81,61,USA,Texas,Texas,","
Rookies,Gary,Trent Jr,SG,19,198.2,215,-3,73,2.49,2.83,0.696,9.16,0.457,3.2,0.297,1.12,32,3.23,61,2.14,95,68,1.37,0.35,77,USA,North Carolina,Duke,","
Rookies,Miles,Bridges,SF,19,202.9,230,-3,61,2.47,2.58,0.687,8.03,0.474,4.93,0.359,1.63,42,4.81,72,1.94,49,66,0.57,1.11,71,USA,Michigan,Michigan State,","
Rookies,Mitchell,Robinson,C,19,216,225,-3,66,1.3,3.08,0.546,11.16,0.553,0.2,0.269,3.57,6.5,6.47,44,1.13,61,83,0.73,2.48,60,USA,Louisiana,Chalmette,","
Rookies,PJ,Washington,PF,19,203.2,235,-3,74,1.87,4.16,0.586,9.83,0.519,0.6,0.283,1.87,13.5,5.39,46,2.32,80,65,1.02,1.01,64,USA,Kentucky,Kentucky,","
Rookies,Killian,Tillie,PF,20,208.3,215,-3,62,1.77,1.66,0.776,7.83,0.485,1.4,0.364,1.57,37.5,5.39,46,1.68,81,80,1.37,0.56,68,USA,Washington,Gonzaga,","
Rookies,Bruce,Brown,SG,20,195.6,200,-3,56,1.99,2.66,0.736,5.83,0.471,2.13,0.321,0.97,31,3.11,70,3.15,71,66,1.26,0.24,72,USA,Florida,Miami,","
Rookies,Troy,Brown,SG,19,200.7,210,-3,60,2.47,3.75,0.806,9,0.457,2.13,0.24,1.27,19.5,4.19,72,2.96,55,74,1.31,0.13,81,USA,Oregon,Oregon,","
Rookies,Mikal,Bridges,SF,21,200.7,200,-3,76,1.3,1.08,0.876,4.33,0.485,2.06,0.373,1.07,18,2.51,54,1.77,80,77,1.34,0.59,74,USA,Pennsylvania,Villanova,","
Rookies,Trevon,Duval,PG,19,188.5,190,-3,53,2.42,2.5,0.626,5.66,0.444,0.8,0.207,0.77,21,1.91,82,4.25,82,64,1.07,0.03,93,USA,North Carolina,Duke,","
Rookies,Alize,Johnson,PF,22,205.8,205,-3,71,2.27,3,0.666,6.5,0.464,2.4,0.359,1.67,25.5,5.87,50,1.77,75,57,0.46,0.16,75,USA,Missouri,Missouri State,","
Rookies,Jarred,Vanderbilt,SF,19,205.8,215,-3,61,3.72,3,0.376,8.33,0.492,0.93,0.254,1.87,15,6.11,61,3.79,78,56,1.23,0.21,70,USA,Kentucky,Kentucky,","
Rookies,Hamidou,Diallo,SG,19,195.6,200,-3,49,2.65,4.08,0.636,9.66,0.471,2,0.221,1.17,22.5,3.35,81,2.05,72,80,1.1,0.24,73,USA,Kentucky,Kentucky,","
Rookies,Isaiah,Hartenstein,PF,19,213.1,245,-3,47,1.16,3.75,0.61,9.17,0.459,1.93,0.286,1.25,46.5,6,32,1.65,66,52,0.61,0.93,53,USA,Oregon,Eugene,","
Rookies,Thomas,Wilder,PG,22,190.5,190,-3,62,1.98,3.34,0.83,8.5,0.459,3.06,0.396,0.95,10,2.76,81,3.67,51,74,1.07,0.27,73,USA,Michigan,Western Michigan,","
Rookies,Jaren,Jackson Jr,PF,19,208.3,240,-3,56,2.2,2.33,0.716,6.5,0.464,3.46,0.369,1.22,50.5,3.83,47,1.04,96,70,0.97,0.91,73,USA,Michigan,Michigan State,","
Rookies,Josh,Okogie,SG,20,193.1,215,-3,54,2.08,3.33,0.749,9.78,0.452,1.33,0.354,1.61,7.5,2.75,74,1.6,51,72,1.05,0.6,62,USA,Georigia,Georgia Tech,","
Rookies,Kenrich,Williams,SF,22,200.7,210,-3,62,1.23,2.08,0.59,5.17,0.486,2.27,0.343,1.95,1,5.76,51,2.66,91,79,1.17,0.51,80,USA,Texas,TCU,","
Rookies,Jaylen,Adams,PG,22,188.5,190,-3,55,3.42,5.18,0.818,6.16,0.445,4.8,0.353,0.68,5,2.38,80,5.8,51,72,1.6,0.15,92,USA,New York,Saint Bonaventure,","
Rookies,Billy,Preston,PF,19,208.3,240,-3,63,1.81,2.83,0.672,7.32,0.458,1.18,0.288,1.67,4.5,4.25,61,1.42,54,43,0.7,1.1,70,USA,Kansas,Kansas,","
Rookies,Lamar,Peters,PG,20,183,184,-3,60,1.73,1.33,0.746,4.33,0.416,3.46,0.335,0.67,45,1.79,76,3.97,42,58,0.91,0.24,80,USA,Mississippi,Mississippi State,","
Rookies,Allonzo,Trier,SG,20,197.8,205,-3,56,1.68,2.82,0.81,7.99,0.46,3.2,0.367,1.07,17,3.1,82,2.74,85,81,0.41,0.1,82,USA,Arizona,Arizona,","
Rookies,De'Anthony,Melton,SG,20,190.5,195,-3,80,1.81,1.87,0.895,4.82,0.427,1.39,0.267,1.2,1,2.86,56,3.47,83,62,1.61,0.85,64,USA,California,USC,","
Rookies,Jacob,Evans,SF,21,198.2,210,-3,68,1.25,1.83,0.76,5,0.452,3.34,0.376,0.95,1,2.64,62,2.75,76,74,0.96,0.64,65,USA,Ohio,Cincinnati,","
Rookies,Jeffrey,Carroll,SG,22,198.2,215,-3,51,1.56,2.5,0.8,8.16,0.486,2.67,0.385,1.15,1,3.6,71,1.28,64,67,0.85,0.19,72,USA,Oklahoma,Oklahoma State,","
Rookies,Aaron,Holiday,PG,21,185.5,185,-3,59,2.4,2.08,0.79,5.33,0.472,2.47,0.386,0.65,1,2.4,83,4.31,71,78,0.91,0.19,75,USA,California,UCLA,","
Rookies,Shake,Milton,SG,21,198.2,205,-3,48,1.62,1.56,0.747,4.71,0.439,3.66,0.4,0.36,1,2.76,71,4.08,83,74,1.12,0.23,91,USA,Texas,SMU,","
Rookies,Devonte,Graham,PG,22,188.5,195,-3,60,1.68,1.33,0.76,4.16,0.425,4.47,0.405,0.65,1,2.16,73,3.94,74,36,1.33,0.24,90,USA,Kansas,Kansas,","
Rookies,Elijah,Stewart,SG,22,195.6,190,-3,80,1.03,0.99,0.7,5.16,0.426,3.74,0.343,1.07,3,2.86,72,1.27,92,57,0.76,0.79,82,USA,California,USC,","
Rookies,Isaac,Bonga,SF,18,205.8,200,-3,51,2.17,1.47,0.85,4.55,0.462,1.55,0.363,0.95,1.5,3.81,66,3.03,96,64,1.13,0.2,72,Germany,,Neuwied,","
Rookies,Rui,Hachimura,SF,20,203.2,225,-3,63,1.17,2.83,0.556,5.83,0.471,1.93,0.273,1.12,26.5,3.95,70,0.94,46,67,0.83,0.56,76,USA,Washington,Gonzaga,","
Rookies,Melo,Trimble,PG,21,192.8,185,-3,52,3,2,0.82,6.66,0.438,3.8,0.295,0.65,1,2.76,71,3.67,76,48,1.07,0.21,81,USA,Maryland,Maryland,","
Rookies,Yante,Maten,PF,22,203.2,240,-3,70,2.43,4.25,0.71,9.84,0.489,1.13,0.408,1.57,1,3.87,42,1.54,54,65,0.56,0.89,71,USA,Georgia,Georgia,","
Rookies,Chimezie,Metu,PF,21,208.3,225,-3,45,2.03,2.5,0.726,9.33,0.492,0.2,0.235,0.97,20,4.79,31,1.13,70,57,0.62,1.07,65,USA,California,USC,","
Rookies,Brandon,McCoy,C,19,213.4,255,-3,38,1.86,3.58,0.666,9.66,0.485,0.33,0.283,1.27,16.5,5.27,41,1.13,75,62,0.19,0.67,66,USA,Nevada,UNLV,","
Rookies,Deng,Adel,SF,21,200.7,200,-3,46,1.4,2,0.77,4.84,0.432,2.93,0.315,1.25,12,6,47,2.11,83,53,0.34,0.53,81,USA,Kentucky,Louisville,","
Rookies,Aleksa,Ilic,SF,22,203.2,190,-3,61,1.71,1.75,0.716,5.83,0.471,1.93,0.35,0.72,1,2.87,46,1.59,50,55,0.75,0.32,60,Montenegro,,Niksic,","
Rookies,Vince,Edwards,SF,22,203.2,225,-3,61,1.73,1.66,0.816,5.5,0.471,2.13,0.388,0.77,1,3.95,56,3.24,50,66,0.49,0.4,69,USA,Indiana,Purdue,","
Rookies,Allonzo,Trier,SG,20,197.8,205,-3,47,1.68,4.82,0.81,4.66,0.46,4.27,0.367,1.07,31.5,4.3,75,2.74,75,62,0.41,0.1,78,USA,Arizona,Arizona,","
Rookies,Cameron,Oliver,PF,21,205.5,235,-3,71,2.37,2.74,0.692,5.38,0.465,3.84,0.355,1.61,19.5,4.77,46,1.73,92,64,0.6,1.75,66,USA,Nevada,Nevada,","
Rookies,Victor John,Beachem,SF,21,205.5,201,-3,43,1.09,1.97,0.836,4.91,0.422,4.47,0.342,0.78,12,3.2,65,0.82,83,42,0.86,1.06,67,USA,Indiana,Notre Dame,","
Rookies,Austin,Wiley,C,20,210.9,255,-3,51,1.67,2.33,0.486,7.33,0.505,0.07,0.15,1.72,28.5,4.67,31,0.39,65,55,0.27,1.12,62,USA,Alabama,Auburn,","
Rookies,Rodions,Kurucs,SF,19,203.2,220,-3,44,2.03,1.75,0.716,5.16,0.457,1.53,0.269,1.37,21,3.83,62,1.5,43,54,0.89,0.11,53,Latvia,,Cesis,","
Rookies,Grayson,Allen,SG,22,195.6,210,-3,58,2.24,3.08,0.816,4,0.423,4.46,0.364,0.87,16,2.63,70,3.33,32,55,0.73,0.08,78,USA,North Carolina,Duke,","
Rookies,JP,Macura,SG,22,195.6,205,-3,61,2,2.33,0.79,6.84,0.432,3.33,0.319,0.8,1,2.52,70,2.94,75,58,1.06,0.16,77,USA,Ohio,Xavier,","
Rookies,Aubrey,Dawkins,SF,21,198.2,205,-3,58,1.04,0.83,0.796,4.5,0.505,2.86,0.412,0.97,13.5,2.63,69,1.04,75,57,0.7,0.19,75,USA,Florida,Central Florida,","
Rookies,Omer,Yurtseven,C,20,213.4,250,-3,50,1.78,2.83,0.706,5.33,0.457,0.13,0.273,1.07,18,3.47,44,1.4,50,47,0.3,0.69,60,USA,North Carolina,NC State,","
Rookies,Borisa,Simanic,PF,19,210.9,205,-3,61,0.99,0.99,0.655,4.56,0.428,2.26,0.317,1.24,1,3.51,41,1.69,47,50,0.33,0.93,64,Serbia,,Ljubovija,","
Rookies,Johnathan,Williams,PF,22,203.2,225,-3,79,1.4,1.59,0.567,6.23,0.533,0.68,0.339,0.93,1,3.94,47,0.87,97,46,0.73,0.76,62,USA,Washington,Gonzaga,","
Rookies,Alpha,Kaba,PF,21,210.5,235,-3,58,1.31,2.09,0.68,6.33,0.534,0.8,0.252,1.3,5,4.2,34,1.28,64,49,0.64,0.83,67,France,,Blois,","
Rookies,Michael,Fusek,C,21,220.7,220,-3,70,1.41,2.25,0.63,5.33,0.582,0.2,0.167,1.15,2,5.16,28,1.93,71,43,0.24,1.39,56,Slovak Republic,,Slovak Republic,","
Rookies,Jonah,Bolden,PF,21,208,195,-3,49,2,2.33,0.6,4.5,0.493,2.94,0.395,1.8,4,5.28,71,2.02,91,72,0.96,0.35,76,Australia,Victoria,Melbourne,","
Rookies,Rawle,Alkins,SG,20,193.1,225,-3,58,1.82,1.58,0.73,5.17,0.439,2.26,0.343,0.95,10.5,3,74,2.11,88,47,0.8,0.48,67,USA,Arizona,Arizona,","
Rookies,Moritz,Wagner,PF,21,210.9,235,-3,46,1.44,1.69,0.717,5.39,0.514,2.16,0.358,1.1,9,3.15,35,0.58,74,58,0.81,0.38,56,USA,Michigan,Michigan,","
Rookies,Arnoldas,Kulboka,SF,19,205.8,205,-3,45,1.63,1.97,0.736,4.24,0.443,3.14,0.342,1.13,1,2.84,58,1.55,51,39,0.7,0.5,54,Lithuania,,Marijampoles,","
Rookies,Lagerald,Vick,SG,21,195.6,180,-3,51,1.05,0.78,0.834,5.27,0.437,1.76,0.341,0.78,6,2.71,78,0.88,62,44,0.54,0.37,84,USA,Kansas,Kansas,","
Rookies,Kendall,Stephens,SF,22,200.7,235,-3,47,1.03,0.66,0.74,2,0.411,6,0.324,0.4,5,1.92,73,1.65,88,42,0.56,0.21,61,USA,Nevada,Nevada,","
Rookies,Rade,Zagorac,SF,21,204.1,205,-3,49.7,2.84,2.83,0.856,5.83,0.471,1.93,0.283,0.77,3,4.19,54,2.78,50,43.2,1.42,0.4,63,Serbia,,Belgrade,","
Rookies,Ian,Taylor,PG,22,190.2,168,-3,31.7,1.8,4.08,0.807,8.17,0.439,1.2,0.282,0.28,5,1.91,60,4.18,44,46.6,0.86,0.12,75,USA,Texas,Texas,","
Rookies,Jules,Jackson,SF,21,204.1,201,-3,40,1.07,1.17,0.66,7.67,0.468,2,0.279,0.62,2,2.67,47,2.73,54,36.8,0.59,0.33,64,USA,North Carolina,North Carolina,","
