,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
players,Duncan,Robinson,SG,25,200.66,215,15,71,0.7,0.7,0.938,1.4,0.647,7,0.449,0.1,35,2.8,26,0.9,80,34,0.8,0.4,80.1,EX,,,
players,Chris,Silva,C,23,203.2,234,15,89,1.1,1.5,0.706,2,0.674,0.1,0,1.9,30,2,5,0.6,80,28.15217391,0.2,0.6,29.1,R,,,
players,Justise,Winslow,SF,23,198.12,222,15,71,2.3,2.7,0.667,10.1,0.436,2.6,0.231,1.6,0,5.5,26,4.3,80,18.15217391,0.6,0.4,101.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Giannis,Antetokounmpo,PF,25,210.82,242,16,104,3.8,10.8,0.588,15.4,0.642,5,0.319,2.7,100,10.5,99.5,5.5,80,89,1.3,1.3,94.8,IH,,,
players,Thanasis,Antetokounmpo,SF,27,198.12,219,16,59,0.5,1,0.5,2.5,0.6,0,0.25,0.8,0,0,20,1,80,17.59259259,0,0,18.9,,,,
players,Dragan,Bender,PF,22,213.36,249,16,77,0.3,0.3,1,1.3,1,1.3,0.5,0,0,0.7,20,1,80,21.59090909,0,0.7,29.1,,,,
players,Eric,Bledsoe,PG,30,185.42,214,16,83,2.3,3,0.797,8.4,0.533,3.7,0.348,0.8,35,4.1,50,5.7,80,35.83333333,0.8,0.5,81,PT,,,
players,Sterling,Brown,SG,24,195.58,219,16,92,0.9,1,0.706,2.3,0.436,2.5,0.395,0.6,25,4.1,17,1.5,80,24.79166667,0.7,0.1,49.8,,,,
players,Pat,Connaughton,SG,27,195.58,209,16,86,0.6,0.7,0.765,1.8,0.69,2.3,0.333,0.5,30,3.4,18.5,1.8,80,27.59259259,0.3,0.5,51.9,,,,
players,Donte,DiVincenzo,SG,23,193.04,203,16,92,1.2,1.2,0.769,3.7,0.5,3.7,0.354,0.8,30,3.3,27.5,1.6,80,30.65217391,1.5,0.1,63.3,,,,
players,George,Hill,PG,33,190.5,188,16,80,0.8,1.6,0.838,3.2,0.562,2.9,0.537,1,35,1.9,27.5,3.1,80,34.39393939,0.9,0.1,63,,,,
players,Ersan,Ilyasova,PF,32,205.74,235,16,89,0.3,1.4,0.818,3.1,0.653,2.5,0.333,1.3,30,3.6,20,0.7,80,24.84375,0.5,0.3,48.9,IH,,,
players,Kyle,Korver,SF,38,200.66,212,16,77,0.9,0.5,0.818,0.8,0.412,4,0.357,0.3,0,1.4,9.5,0.8,80,12.5,0.5,0.2,46.2,EX,,,
players,Brook,Lopez,C,31,213.36,282,16,95,1,2,0.913,3.8,0.506,4.9,0.301,0.6,35,4.2,9.5,1.4,80,32.82258065,0.7,2.3,78.9,,,,
players,Robin,Lopez,C,31,213.36,281,16,80,1.2,0.7,0.588,2.6,0.6,1.8,0.295,1.1,0,1.8,12.5,0.7,80,15.32258065,0.2,0.7,43.5,,,,
players,Frank,Mason III,PG,25,180.34,190,16,59,0,1,0.5,1,0,1,0.5,0,0,0,5,1,80,19,0,0,15,,,,
players,Wesley,Matthews,SG,33,193.04,220,16,74,0.8,1.1,0.852,1.9,0.563,4.4,0.394,0.2,30,2.1,29,1.4,80,21.89393939,0.6,0.1,71.7,,,,
players,Khris,Middleton,SF,28,200.66,222,16,83,1.7,2.7,0.896,8.5,0.549,5.2,0.394,0.7,35,5,30.5,3.4,80,31.96428571,0.9,0.1,82.5,PT,,,
players,D.J.,Wilson,PF,23,208.28,231,16,71,0.6,0.1,1,1.4,0.765,2.6,0.323,0.3,0,1.8,14,0.8,80,20.65217391,0,0.1,34.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keita,Bates-Diop,SF,24,203.2,229,17,47,0.4,0.8,0.6,2.7,0.563,2.9,0.486,0.5,0,2.3,15.5,0.7,80,19.79166667,0.3,0.5,57.6,,,,
players,Jordan,Bell,C,25,203.2,216,17,56,1,1.5,0.619,2.1,0.667,0.4,0,1.1,0,2.3,5,0.6,80,16.5,0,0.5,29.7,,,,
players,Robert,Covington,PF,29,200.66,209,17,62,1.6,2.3,0.887,3.6,0.59,5.7,0.364,0.7,30,4.6,38,1.1,80,26.37931034,1.3,0.8,83.7,PT,,,
players,Jarrett,Culver,PG,20,198.12,195,17,50,1.3,2.2,0.434,5.6,0.459,3.7,0.258,1.1,0,2.3,27.5,2.3,80,16.25,0.9,0.5,70.5,R,,,
players,Gorgui,Dieng,C,30,208.28,252,17,77,0.7,0.8,0.75,2.7,0.491,1.4,0.286,0.9,25,3.1,6.5,1.1,80,20.83333333,0.7,1,37.5,,,,
players,Treveon,Graham,SG,26,195.58,219,17,47,0.6,1,0.792,3.3,0.453,2.7,0.206,1,0,2.3,15.5,1,80,10.76923077,0.6,0.1,64.5,,,,
players,Jake,Layman,SF,25,203.2,209,17,50,1.3,0.7,0.6,5.6,0.538,3.9,0.352,0.9,0,2.1,33.5,0.8,80,16.5,0.9,0.7,79.2,,,,
players,Kelan,Martin,SF,24,195.58,230,17,47,0.4,0,0.7,2.2,0.5,2.7,0.208,0.2,0,2.7,14,0.3,80,14.79166667,0.1,0.1,41.1,R,,,
players,Jordan,McLaughlin,PG,23,180.34,185,17,41,1,0.5,1,1.8,0.429,2,0.125,0.3,0,1.5,5,2,80,18.15217391,0.3,0,42.9,R,,,
players,Shabazz,Napier,PG,28,182.88,175,17,59,1.7,2,0.875,2.3,0.593,3.8,0.244,0.1,0,1.8,21.5,3.1,80,16.96428571,1.1,0.3,52.8,,,,
players,Jaylen,Nowell,SG,20,193.04,201,17,32,0.5,0.5,1,0.5,1,1.5,0,0,0,0.5,5,1.5,80,23.75,0,0,22.5,R,,,
players,Josh,Okogie,SG,21,193.04,213,17,56,1.5,3.4,0.797,3.9,0.5,2.5,0.339,1.5,25,3.6,23,1.5,80,27.61904762,1,0.4,75.6,,,,
players,Naz,Reid,C,20,205.74,264,17,50,0,0,0.5,0,0.51,1,0.5,0,0,0.5,5,0,80,23.75,0,0,6,,,,
players,Jeff,Teague,PG,31,190.5,195,17,44,2.2,4.6,0.87,7.2,0.479,2.7,0.396,0.6,25,2.2,17,6.9,80,17.82258065,1,0.3,88.5,,,,
players,Karl-Anthony,Towns,C,24,210.82,248,17,65,3,5.9,0.798,8.9,0.605,8.5,0.414,2.7,85,9,20,4.5,80,69.79166667,1,1.3,101.4,HH,,,
players,Noah,Vonleh,C,24,208.28,257,17,53,0.8,1.2,0.842,2.1,0.576,0.6,0.1,1.1,0,2.3,5,1,80,19.79166667,0.3,0.2,33.9,,,,
players,Andrew,Wiggins,SF,24,200.66,197,17,50,2,5.3,0.726,13.8,0.511,6.6,0.336,1.3,30,4,21.5,3.4,80,27.29166667,0.7,1.2,104.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nickiell,Alexander-Walker,SG,21,195.58,205,18,44,1.1,0.8,0.688,3.2,0.324,3.7,0.338,0.2,0,2,8,1.9,80,12.61904762,0.3,0.1,41.7,R,,,
players,Lonzo,Ball,PG,22,198.12,190,18,50,2.7,1,0.647,4.1,0.435,6.2,0.333,0.8,0,3.7,30.5,5.6,80,21.59090909,1.2,0.4,85.5,,,,
players,Zylan,Cheatham,SF,24,195.58,220,18,35,0.5,0,0.6,1.5,0.333,0.5,0,0,0,1.5,5,0.5,80,17.29166667,0,0,30,R,,,
players,Derrick,Favors,C,28,205.74,265,18,56,1.6,0.7,0.333,6.2,0.625,0.2,0.5,3.4,25,5.4,11,2.1,80,21.96428571,0.6,0.4,63,,,,
players,Josh,Gray,PG,26,182.88,180,18,26,2.5,0,0.75,1,0.5,0,0.25,0.5,0,0.5,5,1,80,15.76923077,0,0,34.5,,,,
players,Josh,Hart,SF,24,195.58,215,18,53,1.2,1.9,0.765,2.8,0.54,6.3,0.354,1,25,5,48.5,1.4,80,22.29166667,1.1,0.3,81.6,,,,
players,Jaxson,Hayes,C,19,210.82,220,18,56,0.9,3.4,0.667,5.5,0.633,0.1,0,1.9,30,2.7,51.5,0.7,80,35,0.9,1.1,63.6,R,,,
players,Jrue,Holiday,SG,29,190.5,205,18,53,3.4,2.7,0.667,12,0.507,5.2,0.342,1.2,35,3.8,50,6.6,80,28.87931034,1.9,0.7,107.7,CG,,,
players,Brandon,Ingram,SF,22,200.66,190,18,50,3,5.5,0.845,12.6,0.527,5.7,0.408,0.8,35,6.3,54.5,3.8,80,36.59090909,0.8,0.9,101.1,EX,,,
players,Frank,Jackson,PG,21,190.5,205,18,41,1,1.5,0.813,3.4,0.427,3,0.308,0.2,0,1.1,15.5,1,80,12.61904762,0.4,0,43.8,,,,
players,Nicolo,Melli,C,29,205.74,236,18,50,0.8,1,0.792,1.4,0.594,3,0.314,0.6,0,2,9.5,1.1,80,16.37931034,0.6,0.2,45.3,R,,,
players,E'Twaun,Moore,SG,30,190.5,191,18,41,0.7,1.4,0.636,5.3,0.447,3.4,0.382,0.8,0,2.4,14,1.4,80,10.83333333,0.5,0.1,61.2,,,,
players,Jahlil,Okafor,C,24,208.28,270,18,50,1.6,2.4,0.692,5.5,0.625,0.1,0.5,1.7,25,2.9,29,1.7,80,24.79166667,0.3,0.9,55.2,,,,
players,J.J.,Redick,SG,35,190.5,200,18,38,1.3,3.1,0.88,3.7,0.427,7.3,0.448,0.2,30,2.8,12.5,2,80,21.07142857,0.4,0.2,85.5,,,,
players,Kenrich,Williams,PF,25,198.12,210,18,53,0.8,1,0.409,1.7,0.59,3.2,0.288,1.6,30,4.3,20,1.8,80,26.5,0.9,0.7,75.6,,,,
players,Zion,Williamson,PF,19,198.12,284,18,49.4,2.4,6.2,0.64,11,0.647,2.2,0.265,2.4,35,4.8,68,2,80,42.5,1.4,1,90,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kadeem,Allen,SG,27,185.42,200,19,47,1,0,0.65,2,0,4,0.75,0,0,0,50,2,80,17.59259259,1,0,48,,,,
players,RJ,Barrett,SG,19,198.12,214,19,53,2.4,5,0.546,10.1,0.416,3.3,0.321,1.1,0,4.4,38,3.1,80,17.5,1.3,0.5,96.6,R,,,
players,Ignas,Brazdeikis,SF,21,198.12,221,19,35,0.3,0.6,0.75,1.7,0.333,1.1,0.125,0.3,0,0.4,11,0.3,80,20.11904762,0,0.1,20.1,R,,,
players,Damyean,Dotson,SG,25,195.58,210,19,44,0.5,0.7,0.714,2.3,0.542,3.3,0.3,0.2,0,1.5,18.5,1,80,14,0.4,0.2,48,,,,
players,Wayne,Ellington,SG,32,193.04,207,19,44,0.7,0.3,0.667,0.7,0.417,3.8,0.304,0.1,0,1.6,17,0.9,80,7.34375,0.3,0.1,42.9,,,,
players,Taj,Gibson,C,34,205.74,232,19,56,0.7,0.7,0.6,3.9,0.539,0.4,0.2,1.8,25,2.6,11,1.2,80,18.97058824,0.7,0.3,48.9,,,,
players,Kevin,Knox II,SF,20,200.66,215,19,47,0.7,2,0.66,3,0.389,3.7,0.341,0.4,0,2.5,23,1.3,80,18.75,0.5,0.4,59.4,,,,
players,Marcus,Morris Sr.,SF,30,203.2,218,19,50,1.8,4.5,0.854,8.4,0.389,5.9,0.489,1.1,25,4.7,29,1.3,80,20.83333333,1,0.6,97.8,EX,,,
players,Frank,Ntilikina,PG,21,193.04,200,19,50,1.3,0.7,0.765,3.7,0.405,2.5,0.333,0.3,0,1.6,15.5,3.2,80,17.61904762,1.2,0.4,74.1,,,,
players,Elfrid,Payton,PG,25,190.5,195,19,65,2.1,1,0.875,5.5,0.409,1.9,0.4,0.9,0,2,17,4.1,80,19,1.9,0.1,64.5,,,,
players,Bobby,Portis,C,24,208.28,250,19,56,0.9,1.4,0.735,5.8,0.444,2.8,0.338,1.5,0,4.3,12.5,1.1,80,14.79166667,0.6,0.4,65.4,,,,
players,Julius,Randle,PF,25,203.2,250,19,50,3.2,5.7,0.664,10.4,0.5,3.5,0.261,2.4,25,6.3,24.5,3.5,80,21.5,0.7,0.1,96,,,,
players,Mitchell,Robinson,C,21,213.36,240,19,68,0.8,3.2,0.618,5.5,0.672,0,0,3,35,3.7,9.5,0.6,80,40.11904762,0.7,2,65.7,,,,
players,Dennis,Smith Jr.,PG,22,187.96,205,19,44,1.5,1.6,0.519,4.4,0.324,1.9,0.303,0.7,0,1.2,15.5,2.7,80,11.59090909,0.4,0.3,51.6,SP,,,
players,Allonzo,Trier,PG,24,193.04,200,19,41,1.4,2.8,0.788,1.9,0.609,2.7,0.438,0.1,0,1.3,24.5,1.3,80,19.79166667,0.2,0.3,39.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Steven,Adams,C,26,210.82,265,20,77,1.5,3,0.531,7.5,0.614,0,0,3.1,35,6.2,11,3,80,43.26923077,0.5,1.3,81.3,,,,
players,Darius,Bazley,PF,19,203.2,208,20,71,0.8,0.8,0.611,1.9,0.4,1.8,0.341,0.3,0,3.5,11,0.5,80,17.5,0.3,0.4,50.7,R,,,
players,Deonte,Burton,SG,26,193.04,240,20,62,0.3,0.3,0.75,1.3,0.5,1.4,0.294,0.3,0,1.5,9.5,0.3,80,15.76923077,0.1,0.1,25.2,,,,
players,Hamidou,Diallo,SF,21,195.58,202,20,80,1.2,1.5,0.611,6.6,0.557,1.1,0.154,1.2,0,2.7,27.5,0.8,80,22.61904762,1.5,0.3,63.9,SP,,,
players,Lugentz,Dort,SG,20,190.5,215,20,59,0.5,1.3,0.6,1.8,0.714,2,0,0,0,1.5,12.5,0.3,80,21.25,0.5,0,51.9,R,,,
players,Terrance,Ferguson,SF,21,198.12,190,20,56,0.7,0.5,0.778,1.4,0.593,3.4,0.354,0.6,25,1.3,11,1,80,25.11904762,0.5,0.3,78.6,SP,,,
players,Danilo,Gallinari,PF,31,208.28,233,20,65,1.5,4.7,0.907,5.7,0.496,6.9,0.399,0.5,35,5.3,15.5,2.1,80,30.32258065,0.7,0.1,91.5,IH,,,
players,Shai,Gilgeous-Alexander,SG,21,195.58,180,20,65,2.2,4.8,0.793,11.5,0.457,4,0.354,0.7,0,4.5,35,3,80,22.61904762,1,0.5,104.7,CG,,,
players,Mike,Muscala,C,28,208.28,240,20,68,0.4,0.5,0.875,0.9,0.429,2.9,0.273,0.4,0,1.9,6.5,0.9,80,16.96428571,0.3,0.2,33.3,,,,
players,Abdel,Nader,SF,26,195.58,225,20,62,1,1.4,0.833,2.5,0.512,2.6,0.467,0.4,0,1.6,20,0.5,80,18.26923077,0.4,0.4,52.2,,,,
players,Nerlens,Noel,C,25,208.28,220,20,92,1,2,0.804,4.7,0.654,0,0,1.4,35,3.6,9.5,1.5,80,41.5,1,1.6,55.8,,,,
players,Justin,Patton,C,22,210.82,241,20,62,0.5,0,0.4,1,0.5,0.5,0,0,0,1,5,0,80,21.59090909,0,0,13.5,,,,
players,Chris,Paul,PG,34,185.42,175,20,71,1.7,4.3,0.892,7.2,0.503,4.3,0.359,0.3,35,4,20,6.1,80,38.97058824,1.6,0.2,93.3,CG,,,
players,Andre,Roberson,SF,28,200.66,210,20,71,0.7,1.3,0.396,3.4,0.615,1.9,0.241,1.5,25,3.5,23,1.1,80,21.96428571,1.2,1,86.7,,,,
players,Dennis,Schroder,PG,26,185.42,172,20,62,2.6,2.6,0.806,9.4,0.529,4.8,0.328,0.3,0,3.3,33.5,3.4,80,18.26923077,0.8,0.3,88.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Al-Farouq,Aminu,PF,29,203.2,220,21,80,0.9,1.6,0.655,2.8,0.32,2,0.25,1.3,0,3.5,11,1.2,80,16.37931034,1,0.4,63.3,,,,
players,D.J.,Augustin,PG,32,180.34,183,21,62,1.5,2.5,0.881,4.9,0.436,3.4,0.296,0.5,0,2,17,4.6,80,12.34375,0.8,0,76.8,,,,
players,Mohamed,Bamba,C,21,213.36,231,21,92,1.2,0.5,0.583,3.3,0.466,2,0.356,1.3,0,3.8,11,0.4,80,20.11904762,0.3,1.4,46.8,,,,
players,Khem,Birch,C,27,205.74,233,21,77,0.7,1.7,0.5,3.3,0.52,0.1,0,2.1,25,3.6,9.5,1.1,80,22.59259259,0.7,0.7,68.7,,,,
players,Michael,Carter-Williams,SG,28,195.58,190,21,86,1,1.9,0.704,3,0.381,1.5,0.19,1,25,2.1,20,2,80,19.46428571,0.9,0.5,46.8,,,,
players,Evan,Fournier,SG,27,200.66,205,21,65,2.1,3.9,0.84,8.1,0.51,6.3,0.441,0.2,35,2.8,33.5,3.3,80,35.09259259,0.9,0.2,92.7,,,,
players,Melvin,Frazier Jr.,SG,23,195.58,215,21,47,0,0,0.45,1.3,0.2,0.3,0,0.3,0,0,5,0.3,80,20.65217391,0,0,8.4,,,,
players,Markelle,Fultz,PG,21,190.5,209,21,71,1.8,2.3,0.792,8.6,0.53,1.7,0.211,0.4,25,2.3,35,4.1,80,27.61904762,1.3,0.2,77.4,,,,
players,Aaron,Gordon,PF,24,203.2,235,21,71,1.5,3.4,0.718,7.8,0.482,4,0.313,1.7,30,5.4,39.5,2.9,80,29.79166667,0.7,0.5,93.9,SP,,,
players,Jonathan,Isaac,SF,22,210.82,230,21,92,1.6,2.1,0.809,7.4,0.5,3.5,0.338,1.8,35,5.5,38,1.4,80,44.09090909,1.3,2.8,93,PT,,,
players,Wes,Iwundu,SF,25,198.12,195,21,74,0.5,1.5,0.833,2.5,0.4,0.9,0.091,0.4,0,1.8,24.5,0.8,80,16.5,0.6,0.3,44.4,,,,
players,Amile,Jefferson,PF,26,205.74,222,21,62,0.2,0,0.65,0.6,1,0,0,0.4,0,0.4,5,0.4,80,18.26923077,0,0,7.8,,,,
players,BJ,Johnson,SF,24,200.66,200,21,47,0,0,0.7,0,0.45,0,0.25,0,0,0,5,0,80,19.79166667,0,0,9,,,,
players,Josh,Magette,PG,30,185.42,160,21,128,1,0.7,0.5,2,0.333,0,0.3,0.3,0,0.7,15.5,0.7,80,15.83333333,0.7,0,9.9,,,,
players,Terrence,Ross,SG,28,198.12,206,21,71,1.2,2.3,0.84,5.2,0.509,6,0.323,0.3,0,2.6,27.5,1,80,16.96428571,1,0.3,73.8,EX,,,
players,Nikola,Vucevic,C,29,210.82,260,21,83,1.4,2.8,0.846,11.5,0.491,3.6,0.32,2.9,35,8.6,12.5,3.5,80,33.87931034,0.6,1.1,92.4,IH,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonah,Bolden,PF,24,203.2,225,22,119,0.5,1,0,0.5,1,0,0.25,0,0,0,20,0,80,19.79166667,0.5,0,7.5,,,,
players,Trey,Burke,PG,27,182.88,185,22,74,0.4,1.2,0.727,4.7,0.452,1.8,0.375,0.7,25,0.8,6.5,3.4,80,20.09259259,0.8,0.1,50.7,,,,
players,Joel,Embiid,C,25,213.36,280,22,98,3.4,8.4,0.81,11.9,0.504,3.5,0.3,2.5,35,9.9,26,3.1,80,36.5,1,1.4,91.2,IH,,,
players,James,Ennis III,SF,29,198.12,215,22,80,0.6,1.8,0.783,2.8,0.563,2.2,0.418,1.1,30,2.3,27.5,0.9,80,26.37931034,0.6,0.3,52.5,,,,
players,Tobias,Harris,SF,27,203.2,226,22,83,2,3.4,0.798,11.2,0.548,4.4,0.324,0.7,35,6.3,35,3.2,80,32.59259259,0.9,0.8,102.6,EX,,,
players,Al,Horford,PF,33,205.74,240,22,86,1.2,1.6,0.676,7.7,0.54,4,0.366,1.7,60,5.1,17,3.9,80,41.89393939,1.1,1,92.4,PT,,,
players,Furkan,Korkmaz,SG,22,200.66,202,22,71,0.8,0.9,0.81,2.6,0.524,4.5,0.367,0.2,0,2.2,20,1,80,19.09090909,0.3,0.2,67.5,,,,
players,Shake,Milton,SG,23,195.58,205,22,68,1.3,1,0.778,1.8,0.5,2.1,0.211,0.1,0,0.8,14,0.8,80,15.65217391,0.1,0,27.3,,,,
players,Raul,Neto,PG,27,185.42,180,22,74,0.9,0.2,0.75,2.2,0.51,1.3,0.5,0.1,0,1,11,1.6,80,15.09259259,0.4,0.1,36.6,,,,
players,Kyle,O'Quinn,C,29,205.74,250,22,95,1.1,0.4,0.333,2.1,0.6,0.9,0.385,1.1,25,2.7,12.5,1.4,80,21.37931034,0.1,0.8,31.5,,,,
players,Norvel,Pelle,PF,26,208.28,231,22,110,1,3,0.667,1.5,0.667,0,0,1,0,4,5,1,80,18.26923077,0,2,37.5,R,,,
players,Josh,Richardson,SG,26,195.58,200,22,77,2.2,2.9,0.8,7.4,0.484,5.1,0.384,0.6,25,2.6,18.5,3.4,80,23.26923077,1.1,0.6,93.6,PT,,,
players,Mike,Scott,PF,31,200.66,237,22,71,0.4,0.6,0.8,1.9,0.583,3.4,0.345,0.7,0,2.6,17,0.7,80,15.32258065,0.3,0.1,55.8,,,,
players,Ben,Simmons,PG,23,208.28,240,22,92,3.8,3.9,0.573,10,0.574,0.2,0.4,1.6,60,5.4,63.5,8.4,80,50.65217391,2.2,0.5,102.9,CG,,,
players,Matisse,Thybulle,SG,22,195.58,201,22,95,1,0.8,0.75,1.6,0.421,2.3,0.463,0.3,35,0.9,26,1.3,80,34.09090909,1.5,0.7,51.3,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Deandre,Ayton,C,21,210.82,250,23,68,2,3,0.72,12.2,0.643,0,0,3,25,8,35,1.7,80,25.11904762,1,1.7,99,PT,,,
players,Aron,Baynes,C,33,208.28,260,23,62,1.1,2.7,0.732,5.2,0.667,4.5,0.397,1.5,35,4.1,11,2.7,80,29.39393939,0.3,0.7,69.3,,,,
players,Devin,Booker,SG,23,195.58,206,23,53,3.8,5.6,0.903,12,0.554,5.5,0.406,0.6,35,3.3,71,6.4,80,40.65217391,0.6,0.3,107.7,HH,,,
players,Mikal,Bridges,SF,23,198.12,209,23,71,0.8,1.8,0.773,3.5,0.595,1.7,0.3,0.9,30,2.8,20,1.1,80,30.65217391,1.3,0.3,63.3,,,,
players,Jevon,Carter,PG,24,185.42,200,23,68,0.9,0.3,1,1.3,0.381,2.1,0.412,0.2,25,1.5,17,1.8,80,22.29166667,0.8,0.3,42.3,,,,
players,Cheick,Diallo,C,23,203.2,219,23,62,0.5,1,0.882,3.4,0.69,0.1,1,0.8,25,2.2,8,0.5,80,23.15217391,0.1,0.2,30.6,,,,
players,Jared,Harper,PG,22,180.34,175,23,38,0,0,0.6,0,0.4,1,0,0,0,0,5,0,80,21.59090909,0,0,6,R,,,
players,Ty,Jerome,PG,22,195.58,195,23,86,1,0.3,1,2.5,0.2,1.5,0.333,0,0,1.7,5,2.2,80,21.59090909,1.5,0,38.4,R,,,
players,Cameron,Johnson,SF,23,203.2,210,23,59,0.7,1,0.905,2.4,0.491,4.9,0.407,1,30,2.1,33.5,0.9,80,28.15217391,0.6,0.3,60.6,R,,,
players,Tyler,Johnson,SG,27,190.5,186,23,53,1,1.3,0.75,2.9,0.464,2.9,0.327,0.3,0,1.6,11,2.2,80,12.59259259,0.3,0.3,57.6,,,,
players,Frank,Kaminsky III,C,26,213.36,240,23,59,1,2.9,0.671,5.2,0.512,3.6,0.349,1,25,4.3,8,2.2,80,23.26923077,0.4,0.4,70.8,,,,
players,Elie,Okobo,PG,22,190.5,190,23,53,0.3,1.3,0.524,1.7,0.407,1.6,0.4,0.1,0,0.8,18.5,2.4,80,21.59090909,0.3,0,28.5,,,,
players,Kelly,Oubre Jr.,SF,24,200.66,203,23,68,1.6,4.7,0.788,9.1,0.505,4.6,0.324,1.4,25,4.8,48.5,1.4,80,24.79166667,1.3,0.9,97.2,SP,,,
players,Ricky,Rubio,PG,29,190.5,190,23,62,2.1,3.3,0.841,8.2,0.429,3.7,0.3,0.7,30,3.9,29,9.2,80,23.87931034,1.3,0.2,95.7,CG,,,
players,Dario,Saric,PF,25,208.28,225,23,65,1.3,1.7,0.854,4.5,0.523,4.8,0.339,1.8,35,5.4,15.5,2.2,80,31.5,0.8,0.4,84.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Carmelo,Anthony,PF,35,203.2,238,24,59,2.2,3.2,0.8,10.6,0.41,3.9,0.395,0.9,0,4.7,39.5,1.4,80,6.071428571,1.2,0.3,93.6,HF,,,
players,Kent,Bazemore,SF,30,193.04,195,24,65,1.4,1.8,0.8,3.8,0.337,3.6,0.344,0.4,0,3.8,30.5,1.6,80,13.33333333,0.9,0.7,69,,,,
players,Moses,Brown,C,20,218.44,245,24,95,0.3,1,0.5,1.8,0.429,0,0,0.5,0,1.8,5,0,80,21.25,0.3,0,11.4,R,,,
players,Zach,Collins,PF,22,210.82,250,24,44,2,2,1,4,0.5,2.3,0.429,1.3,0,2.7,5,2,80,21.59090909,0,0.7,86.1,,,,
players,Mario,Hezonja,SF,24,203.2,220,24,65,0.9,1.2,0.815,3,0.379,1.4,0.323,0.7,0,3.9,20,1,80,14.79166667,0.6,0.1,52.5,,,,
players,Jaylen,Hoard,SF,20,203.2,216,24,68,0,0.4,0.5,1.2,0.5,0,0.25,0.6,0,0.8,11,0.4,80,23.75,0.2,0,10.8,R,,,
players,Rodney,Hood,SF,27,203.2,208,24,50,0.9,1.3,0.778,4.8,0.515,3.4,0.493,0.5,30,3,21.5,1.5,80,25.09259259,0.8,0.2,88.5,,,,
players,Skal,Labissiere,C,23,208.28,235,24,62,1,0.9,0.682,4.1,0.588,0.4,0.222,2,30,3.1,11,1.1,80,28.15217391,0.2,1,50.4,,,,
players,Damian,Lillard,PG,29,187.96,195,24,53,2.9,7.6,0.914,9.4,0.525,9.1,0.368,0.5,70,4,45.5,7.3,80,56.37931034,1,0.4,109.8,CG,,,
players,Nassir,Little,PF,19,195.58,220,24,59,0.5,1.2,0.682,2.6,0.565,1.7,0.167,1.1,0,2.3,18.5,0.7,80,25,0.4,0.4,45,R,,,
players,CJ,McCollum,SG,28,190.5,190,24,53,1.9,2.1,0.811,12.7,0.483,6.8,0.374,0.8,30,3.6,54.5,3.7,80,24.46428571,0.8,0.9,108.6,HH,,,
